example_id,gold_answer,k0_answer,k0_correct,k0_new_anchor,k10_answer,k10_correct,k10_new_anchor,k1_answer,k1_correct,k1_new_anchor,k2_answer,k2_correct,k2_new_anchor,k3_answer,k3_correct,k3_new_anchor,k4_answer,k4_correct,k4_new_anchor,k5_answer,k5_correct,k5_new_anchor,k6_answer,k6_correct,k6_new_anchor,k7_answer,k7_correct,k7_new_anchor,k8_answer,k8_correct,k8_new_anchor,k9_answer,k9_correct,k9_new_anchor,policy
389,6,6,True,[],6,True,"[""*""]",12,False,"["">>""]",6,True,"[""All""]",6,True,"["" x""]",6,True,"[""3""]",6,True,"[""4""]",6,True,"[""9""]",6,True,"["".""]",6,True,"["" ride""]",6,True,"[""3""]",greedy_ig
389,6,6,True,[],6,True,"[""2""]",18,False,"[""Each""]",18,False,"["" ride""]",6,True,"["" cost""]",24,False,"[""2""]",6,True,"["" x""]",6,True,"["" $""]",6,True,"[""2""]",6,True,"["" =""]",6,True,"["" $<<""]",prefix
390,12,12,True,[],12,True,"["" wrap""]",12,True,"["" inches""]",12,True,"["" =""]",12,True,"["" gifts""]",12,True,"["">>""]",1,False,"[""####""]",12,True,"[""2""]",12,True,"["" +""]",12,True,"["" /""]",12,True,"["" be""]",greedy_ig
390,12,12,True,[],12,True,"[""4""]",12,True,"[""Mon""]",12,True,"[""ica""]",12,True,"["" is""]",12,True,"["" has""]",12,True,"[""6""]",12,True,"["" gifts""]",12,True,"["" for""]",12,True,"["" family""]",12,True,"["" +""]",prefix
391,15,20,False,[],15,True,"[""6""]",30,False,"["">>""]",25,False,"[""-""]",25,False,"["" and""]",15,True,"[""/""]",15,True,"[""/""]",25,False,"[""6""]",15,True,"[""6""]",85,False,"[""5""]",15,True,"[""5""]",greedy_ig
391,15,20,False,[],30,False,"["" that""]",45,False,"[""The""]",1,False,"["" total""]",30,False,"["" ratio""]",30,False,"["" representing""]",30,False,"["" the""]",45,False,"["" number""]",30,False,"["" of""]",30,False,"["" pops""]",45,False,"[""icles""]",prefix
392,34,54,False,[],34,True,"[""0""]",44,False,"[""<<""]",34,True,"[""*.""]",44,False,"["">>""]",34,True,"[""<<""]",34,True,"["" cost""]",34,True,"[""6""]",34,True,"["" pays""]",34,True,"["" in""]",34,True,"["" Disney""]",greedy_ig
392,34,54,False,[],44,False,"[""+""]",44,False,"[""H""]",30,False,"[""ulu""]",42,False,"["" and""]",44,False,"["" Disney""]",44,False,"["" Plus""]",30,False,"["" normally""]",42,False,"["" cost""]",44,False,"[""1""]",44,False,"[""0""]",prefix
393,20,15,False,[],20,True,"[""2""]",20,True,"[""/hour""]",20,True,"[""9""]",20,True,"[""Then""]",20,True,"["" minutes""]",20,True,"["" the""]",20,True,"["" the""]",20,True,"[""0""]",20,True,"["" minutes""]",20,True,"[""0""]",greedy_ig
393,20,15,False,[],20,True,"["" in""]",5,False,"[""First""]",15,False,"["" find""]",15,False,"["" how""]",15,False,"["" long""]",15,False,"["" Carol""]",15,False,"["" spent""]",15,False,"["" writing""]",15,False,"["" the""]",15,False,"["" song""]",prefix
394,92,112,False,[],92,True,"[""3""]",92,True,"["">>""]",92,True,"["" double""]",92,True,"["" system""]",92,True,"[""=""]",92,True,"["" system""]",92,True,"[""6""]",92,True,"["" is""]",92,True,"[""If""]",92,True,"["" with""]",greedy_ig
394,92,112,False,[],112,False,"["" and""]",112,False,"[""The""]",112,False,"["" capacity""]",112,False,"["" of""]",112,False,"["" the""]",112,False,"["" shelving""]",112,False,"["" system""]",112,False,"["" with""]",92,True,"[""6""]",112,False,"["" rows""]",prefix
395,38,38,True,[],43,False,"["" of""]",38,True,"[""3""]",38,True,"[""3""]",38,True,"["" =""]",43,False,"["" cards""]",43,False,"["" cards""]",43,False,"["" gave""]",43,False,"["" her""]",43,False,"[""5""]",43,False,"[""1""]",greedy_ig
395,38,38,True,[],28,False,"["" cards""]",38,True,"[""Her""]",28,False,"["" dad""]",42,False,"["" gave""]",78,False,"["" her""]",38,True,"[""2""]",28,False,"["" boxes""]",28,False,"["" of""]",78,False,"[""1""]",38,True,"[""5""]",prefix
396,3,5,False,[],4,False,"["" to""]",5,False,"["" <<""]",3,True,"[""1""]",3,True,"["" slices""]",3,True,"["" slices""]",3,True,"[""4""]",4,False,"[""4""]",4,False,"["" =""]",4,False,"[""2""]",4,False,"[""2""]",greedy_ig
396,3,5,False,[],5,False,"["" the""]",5,False,"[""First""]",3,True,"["" find""]",5,False,"["" how""]",3,True,"["" many""]",5,False,"["" slices""]",5,False,"[""1""]",5,False,"[""/""]",5,False,"[""3""]",5,False,"["" of""]",prefix
397,25,25,True,[],25,True,"["" account""]",25,True,"["" -""]",25,True,"["" $""]",25,True,"["" bank""]",25,True,"["" so""]",25,True,"[""5""]",25,True,"["" has""]",25,True,"["" his""]",25,True,"["" $""]",25,True,"[""0""]",greedy_ig
397,25,25,True,[],25,True,"["",""]",25,True,"[""Mike""]",25,True,"["" has""]",25,True,"["" $""]",25,True,"[""5""]",25,True,"[""0""]",25,True,"["" in""]",25,True,"["" his""]",25,True,"["" bank""]",25,True,"["" account""]",prefix
398,168,188,False,[],180,False,"[""4""]",168,True,"[""0""]",168,True,"["" *""]",168,True,"["" bugs""]",168,True,"["" the""]",188,False,"[""8""]",168,True,"["" of""]",180,False,"[""3""]",188,False,"["" kind""]",188,False,"["":""]",greedy_ig
398,168,188,False,[],168,True,"[""9""]",198,False,"[""First""]",168,True,"["" find""]",168,True,"["" the""]",168,True,"["" number""]",16,False,"["" of""]",168,True,"["" mill""]",168,True,"[""iped""]",168,True,"[""es""]",168,True,"["":""]",prefix
399,12,12,True,[],12,True,"["" is""]",12,True,"[""4""]",12,True,"[""2""]",12,True,"[""####""]",12,True,"[""=""]",12,True,"["" =""]",12,True,"["" of""]",12,True,"[""0""]",12,True,"[""7""]",12,True,"[""0""]",greedy_ig
399,12,12,True,[],12,True,"[""0""]",12,True,"[""Beth""]",12,True,"["" is""]",12,True,"[""3""]",12,True,"[""0""]",12,True,"[""+""]",12,True,"[""5""]",12,True,"["" =""]",12,True,"["" <<""]",12,True,"[""3""]",prefix
400,48,48,True,[],48,True,"[""So""]",48,True,"["">>""]",48,True,"["" calories""]",48,True,"["" drank""]",48,True,"[""2""]",48,True,"[""8""]",48,True,"[""3""]",48,True,"[""<<""]",48,True,"[""4""]",48,True,"[""1""]",greedy_ig
400,48,48,True,[],48,True,"[""2""]",48,True,"[""He""]",48,True,"["" drank""]",48,True,"[""8""]",48,True,"[""*""]",48,True,"[""2""]",48,True,"[""=""]",48,True,"[""<<""]",48,True,"[""8""]",48,True,"[""*""]",prefix
401,14400,36000,False,[],57600,False,"[""0""]",14400,True,"[""A""]",18000,False,"["" *""]",14400,True,"["" he""]",86400,False,"["" $""]",57600,False,"["" week""]",57600,False,"["" year""]",57600,False,"[""6""]",57600,False,"[""2""]",57600,False,"["" $""]",greedy_ig
401,14400,36000,False,[],16800,False,"["" works""]",19200,False,"[""The""]",14400,True,"["" builder""]",19200,False,"["" works""]",14400,True,"["" for""]",16800,False,"[""6""]",14400,True,"["" days""]",36000,False,"["" every""]",86400,False,"["" week""]",14400,True,"["" and""]",prefix
402,4,5,False,[],4,True,"[""2""]",4,True,"[""/""]",4,True,"[""4""]",4,True,"["",""]",4,True,"["" cups""]",4,True,"["" *""]",4,True,"[""4""]",4,True,"[""4""]",4,True,"[""2""]",4,True,"["" bags""]",greedy_ig
402,4,5,False,[],4,True,"["" cups""]",4,True,"[""To""]",4,True,"["" make""]",4,True,"[""4""]",4,True,"["" brownies""]",4,True,"["",""]",4,True,"["" Mark""]",4,True,"["" needs""]",4,True,"["":""]",4,True,"[""3""]",prefix
403,81,1350,False,[],81,True,"[""0""]",135,False,"["" air""]",180,False,"[""5""]",90,False,"[""0""]",810,False,"[""2""]",810,False,"[""7""]",81,True,"[""0""]",81,True,"[""0""]",81,True,"[""2""]",81,True,"[""0""]",greedy_ig
403,81,1350,False,[],5,False,"["" =""]",45,False,"[""An""]",45,False,"["" air""]",15,False,"["" conditioner""]",135,False,"["" uses""]",45,False,"[""9""]",90,False,"[""0""]",135,False,"[""0""]",9,False,"["" x""]",9,False,"[""8""]",prefix
404,22,20,False,[],28,False,"["" the""]",22,True,"["" =""]",18,False,"[""8""]",18,False,"["" stripes""]",28,False,"[""1""]",28,False,"[""2""]",28,False,"["" stripes""]",28,False,"["" the""]",28,False,"[""1""]",28,False,"[""8""]",greedy_ig
404,22,20,False,[],20,False,"["" has""]",22,True,"[""First""]",23,False,"["" find""]",22,True,"["" the""]",22,True,"["" number""]",21,False,"["" of""]",20,False,"["" stripes""]",22,True,"["" the""]",21,False,"["" last""]",20,False,"["" zebra""]",prefix
405,50,70,False,[],50,True,"[""0""]",50,True,"["" =""]",50,True,"[""3""]",50,True,"["" per""]",50,True,"[""2""]",50,True,"["" sandwich""]",50,True,"["" to""]",50,True,"["" of""]",50,True,"[""0""]",50,True,"[""1""]",greedy_ig
405,50,70,False,[],20,False,"[""0""]",10,False,"[""Each""]",20,False,"["" sandwich""]",50,True,"["" serves""]",40,False,"[""4""]",20,False,"["" people""]",20,False,"["" and""]",50,True,"["" he""]",40,False,"["" had""]",20,False,"[""2""]",prefix
406,200,180,False,[],140,False,"[""olis""]",140,False,"["" cann""]",140,False,"[""0""]",160,False,"[""1""]",160,False,"[""0""]",160,False,"["" he""]",160,False,"["" cann""]",140,False,"[""4""]",140,False,"[""In""]",140,False,"[""0""]",greedy_ig
406,200,180,False,[],140,False,"["" had""]",180,False,"[""Before""]",180,False,"["" buying""]",180,False,"["" any""]",180,False,"["" corn""]",140,False,"["" and""]",140,False,"["" cann""]",140,False,"[""oli""]",140,False,"["",""]",140,False,"["" Allan""]",prefix
407,2000,3000,False,[],4000,False,"[""1""]",4000,False,"["" means""]",4000,False,"["" short""]",2000,True,"["" on""]",2000,True,"[""0""]",2000,True,"[""0""]",2000,True,"["",""]",2000,True,"["" walk""]",2000,True,"[""0""]",4000,False,"[""0""]",greedy_ig
407,2000,3000,False,[],4000,False,"["" school""]",3000,False,"[""Ell""]",3000,False,"[""iott""]",3000,False,"["" took""]",3000,False,"["" half""]",3000,False,"["" of""]",3000,False,"["" his""]",3000,False,"["" steps""]",3000,False,"["" on""]",4000,False,"["" his""]",prefix
408,20,50,False,[],40,False,"["" -""]",20,True,"["" because""]",40,False,"["" <<""]",40,False,"[""/""]",40,False,"[""0""]",40,False,"[""3""]",40,False,"[""0""]",40,False,"[""0""]",40,False,"["" now""]",40,False,"[""4""]",greedy_ig
408,20,50,False,[],20,True,"["" minute""]",50,False,"[""He""]",50,False,"["" can""]",50,False,"["" read""]",20,True,"[""1""]",20,True,"["".""]",10,False,"[""5""]",10,False,"["" pages""]",20,True,"["" in""]",20,True,"["" a""]",prefix
409,168000,36000,False,[],36000,False,"["" of""]",36000,False,"["" of""]",36000,False,"["" *""]",42000,False,"["" employees""]",30000,False,"["",""]",36000,False,"[""4""]",36000,False,"[""4""]",30000,False,"[""5""]",30000,False,"[""0""]",30000,False,"[""2""]",greedy_ig
409,168000,36000,False,[],90000,False,"[""5""]",18000,False,"[""When""]",90000,False,"["" hired""]",12000,False,"["",""]",12000,False,"["" each""]",90000,False,"["" employee""]",90000,False,"["" is""]",90000,False,"["" paid""]",90000,False,"["" $""]",90000,False,"[""1""]",prefix
410,3,2,False,[],7,False,"["" $""]",2,False,"["" each""]",3,True,"[""5""]",3,True,"[""0""]",1,False,"[""1""]",1,False,"[""1""]",1,False,"["".""]",3,True,"[""0""]",1,False,"["" magnets""]",7,False,"[""7""]",greedy_ig
410,3,2,False,[],2,False,"[""3""]",3,True,"[""T""]",3,True,"[""aff""]",3,True,"[""y""]",5,False,"["" is""]",2,False,"["" buying""]",5,False,"[""1""]",5,False,"["" pound""]",5,False,"["" for""]",5,False,"["" $""]",prefix
411,1110,1090,False,[],390,False,"[""2""]",1110,True,"["" two""]",1110,True,"[""<<""]",1110,True,"[""1""]",1110,True,"[""8""]",1110,True,"["" worth""]",1110,True,"[""0""]",390,False,"[""2""]",390,False,"[""4""]",390,False,"["" second""]",greedy_ig
411,1110,1090,False,[],1590,False,"[""2""]",1110,True,"[""The""]",1110,True,"["" second""]",1270,False,"["" package""]",1350,False,"["" was""]",1190,False,"["" worth""]",1010,False,"[""4""]",1590,False,"[""0""]",1110,True,"[""0""]",1590,False,"[""*""]",prefix
412,5,5,True,[],5,True,"["" needs""]",5,True,"[""Her""]",5,True,"["" <<""]",5,True,"[""'s""]",5,True,"[""####""]",5,True,"["" make""]",5,True,"["" night""]",5,True,"["">>""]",5,True,"["" and""]",5,True,"[""0""]",greedy_ig
412,5,5,True,[],5,True,"[""0""]",5,True,"[""She""]",5,True,"["" eats""]",5,True,"[""2""]",5,True,"["" cookies""]",5,True,"["" a""]",5,True,"["" night""]",5,True,"["" so""]",5,True,"["" for""]",5,True,"[""3""]",prefix
413,25,25,True,[],5000,False,"["" that""]",250,False,"["":""]",250,False,"["" *""]",250,False,"["" -""]",250,False,"["" the""]",500,False,"[""5""]",250,False,"[""%""]",250,False,"[""%""]",250,False,"[""%""]",500,False,"[""0""]",greedy_ig
413,25,25,True,[],25,True,"[""1""]",250,False,"[""First""]",275,False,"["" find""]",first find what percentage of the candles explode explode,False,"["" what""]",250,False,"["" percentage""]",first find what percentage of the candles explode explode,False,"["" of""]",first find what percentage of the candles explode explode,False,"["" the""]",first find what percentage of the candles explode explode,False,"["" candles""]",250,False,"["" explode""]",250,False,"["":""]",prefix
414,56,56,True,[],56,True,"["".""]",56,True,"[""M""]",56,True,"[""4""]",56,True,"["" price""]",56,True,"[""0""]",56,True,"[""4""]",56,True,"["" $""]",56,True,"[""0""]",56,True,"["" the""]",56,True,"[""0""]",greedy_ig
414,56,56,True,[],56,True,"[""2""]",56,True,"[""Total""]",56,True,"["" regular""]",56,True,"["" price""]",56,True,"["" for""]",56,True,"["" the""]",56,True,"["" bl""]",56,True,"[""ouses""]",56,True,"["" is""]",56,True,"["" $""]",prefix
415,350,300,False,[],105,False,"["" tallest""]",350,True,"[""Her""]",350,True,"["">>""]",105,False,"[""In""]",105,False,"["" tallest""]",105,False,"["" *""]",105,False,"["" gathered""]",105,False,"["" also""]",105,False,"[""0""]",105,False,"[""5""]",greedy_ig
415,350,300,False,[],315,False,"["" <<""]",355,False,"[""Jo""]",395,False,"[""anna""]",350,True,"["" gathered""]",350,True,"[""3""]",350,True,"[""0""]",350,True,"["" apples""]",385,False,"["" /""]",380,False,"[""2""]",380,False,"["" =""]",prefix
416,56,84,False,[],52,False,"[""1""]",156,False,"["" the""]",24,False,"["" cam""]",68,False,"["" and""]",112,False,"[""3""]",108,False,"["".""]",128,False,"["" has""]",56,True,"["" -""]",56,True,"["" one""]",56,True,"["" there""]",greedy_ig
416,56,84,False,[],56,True,"[""Since""]",124,False,"[""Let""]",124,False,"["" x""]",24,False,"["" be""]",56,True,"["" the""]",104,False,"["" number""]",124,False,"["" of""]",24,False,"["" cam""]",56,True,"[""els""]",let x be the number of camels. then there are,False,"["".""]",prefix
417,3140,3140,True,[],3140,True,"[""In""]",3140,True,"["",""]",3140,True,"["" *""]",3140,True,"[""0""]",3140,True,"["" four""]",3140,True,"[""4""]",3140,True,"["",""]",3140,True,"["" Tom""]",3140,True,"["" first""]",3140,True,"["" days""]",greedy_ig
417,3140,3140,True,[],3140,True,"["" *""]",2140,False,"[""In""]",3140,True,"["" the""]",3140,True,"["" first""]",3140,True,"["" four""]",3140,True,"["" days""]",3140,True,"["",""]",3140,True,"["" Tom""]",3140,True,"["" made""]",3140,True,"[""4""]",prefix
418,40,40,True,[],40,True,"[""'s""]",40,True,"["">>""]",40,True,"[""*""]",40,True,"["" is""]",40,True,"[""0""]",40,True,"[""####""]",40,True,"[""5""]",40,True,"[""<<""]",40,True,"["" inches""]",40,True,"[""0""]",greedy_ig
418,40,40,True,[],40,True,"[""<<""]",40,True,"[""Z""]",40,True,"[""ack""]",40,True,"[""'s""]",40,True,"["" locker""]",40,True,"["" is""]",40,True,"[""5""]",40,True,"[""*""]",40,True,"[""4""]",40,True,"[""=""]",prefix
419,3000,3000,True,[],30000,False,"["",""]",3000,True,"["" <<""]",3000,True,"["" must""]",3000,True,"["" reach""]",3000,True,"["" comb""]",3000,True,"["".""]",3000,True,"[""0""]",3000,True,"[""6""]",3000,True,"[""0""]",30000,False,"[""0""]",greedy_ig
419,3000,3000,True,[],3000,True,"["",""]",3000,True,"[""The""]",3000,True,"["" elevation""]",7000,False,"["" of""]",7000,False,"["" Stanley""]",7000,False,"[""'s""]",7000,False,"["" comb""]",3000,True,"["" was""]",3000,True,"[""1""]",3000,True,"[""0""]",prefix
420,17000,17000,True,[],15000,False,"[""0""]",17000,True,"[""The""]",17000,True,"["" two""]",17000,True,"["" $""]",17000,True,"["" second""]",17000,True,"["" bank""]",17000,True,"[""0""]",17000,True,"["" now""]",15000,False,"[""5""]",15000,False,"[""0""]",greedy_ig
420,17000,17000,True,[],17000,True,"["" money""]",17000,True,"[""If""]",17000,True,"["" the""]",16000,False,"["" second""]",17000,True,"["" bank""]",17000,True,"["" gave""]",17000,True,"["" him""]",17000,True,"["" twice""]",17000,True,"["" as""]",17000,True,"["" much""]",prefix
421,12,18,False,[],121,False,"["".""]",12,True,"[""Later""]",2,False,"[""2""]",12,True,"[""0""]",12,True,"[""0""]",12,True,"["" cats""]",12,True,"["" is""]",12,True,"["" of""]",12,True,"[""3""]",121,False,"[""1""]",greedy_ig
421,12,18,False,[],18,False,"["" the""]",18,False,"[""When""]",18,False,"["" four""]",12,True,"["" boats""]",18,False,"["" carried""]",12,True,"["" away""]",18,False,"[""5""]",1,False,"["" cats""]",18,False,"["" each""]",12,True,"["",""]",prefix
422,284,256,False,[],186,False,"["" at""]",256,False,"["" pays""]",256,False,"["" the""]",240,False,"[""4""]",228,False,"["" of""]",200,False,"[""6""]",200,False,"["" months""]",188,False,"[""8""]",184,False,"["" $""]",186,False,"[""6""]",greedy_ig
422,284,256,False,[],256,False,"["" so""]",236,False,"[""There""]",228,False,"["" are""]",240,False,"[""1""]",216,False,"[""2""]",356,False,"["" months""]",256,False,"["" in""]",240,False,"["" a""]",256,False,"["" year""]",356,False,"["",""]",prefix
423,8,6,False,[],32,False,"["".""]",6,False,"["" -""]",6,False,"["" price""]",6,False,"[""2""]",2,False,"["" $""]",3,False,"[""3""]",3,False,"["" $""]",32,False,"[""2""]",32,False,"["">>""]",32,False,"[""/""]",greedy_ig
423,8,6,False,[],2,False,"["" $<<""]",6,False,"[""Cole""]",6,False,"["" saved""]",6,False,"["" $""]",6,False,"[""6""]",6,False,"["" x""]",2,False,"[""1""]",2,False,"[""/""]",2,False,"[""3""]",6,False,"["" =""]",prefix
424,570,570,True,[],570,True,"[""0""]",570,True,"["" <<""]",570,True,"[""6""]",570,True,"[""1""]",570,True,"[""1""]",550,False,"[""5""]",570,True,"[""1""]",570,True,"[""6""]",570,True,"[""0""]",570,True,"["" the""]",greedy_ig
424,570,570,True,[],570,True,"[""4""]",570,True,"[""6""]",670,False,"[""0""]",570,True,"["" x""]",570,True,"[""4""]",570,True,"["" =""]",570,True,"["" <<""]",570,True,"[""6""]",570,True,"[""0""]",570,True,"[""*""]",prefix
425,150,180,False,[],120,False,"["" bird""]",180,False,"["" notices""]",180,False,"["".""]",180,False,"["" =""]",180,False,"[""1""]",180,False,"["" her""]",180,False,"[""3""]",180,False,"["",""]",180,False,"[""0""]",180,False,"[""3""]",greedy_ig
425,150,180,False,[],150,True,"["" self""]",180,False,"[""L""]",180,False,"[""illian""]",180,False,"["" has""]",180,False,"[""3""]",150,True,"["" store""]",150,True,"[""-b""]",150,True,"[""ought""]",180,False,"["" +""]",180,False,"[""3""]",prefix
426,11,11,True,[],11,True,"[""1""]",9,False,"["" $<<""]",11,True,"["" it""]",11,True,"[""/""]",11,True,"["" +""]",11,True,"[""4""]",11,True,"[""1""]",11,True,"[""The""]",11,True,"["" bag""]",11,True,"[""The""]",greedy_ig
426,11,11,True,[],7,False,"[""0""]",11,True,"[""The""]",11,True,"["" soup""]",11,True,"["" cost""]",11,True,"[""4""]",7,False,"["" *""]",7,False,"[""2""]",7,False,"[""5""]",7,False,"[""/""]",7,False,"[""1""]",prefix
427,150,50,False,[],150,True,"["" sold""]",50,False,"["" <<""]",50,False,"["")""]",99,False,"["" /""]",300,False,"["".""]",150,True,"[""1""]",150,True,"["" +""]",150,True,"["" =""]",150,True,"["" (""]",150,True,"[""5""]",greedy_ig
427,150,50,False,[],100,False,"["" because""]",150,True,"[""He""]",100,False,"["" made""]",100,False,"["" $""]",33,False,"[""1""]",100,False,"[""5""]",100,False,"[""0""]",100,False,"["" selling""]",100,False,"["" the""]",100,False,"["" cards""]",prefix
428,26,4,False,[],20,False,"[""1""]",22,False,"["" he""]",2,False,"["" wanted""]",16,False,"["" -""]",32,False,"[""0""]",22,False,"[""8""]",22,False,"["" cate""]",10,False,"[""0""]",20,False,"[""0""]",10,False,"["" =""]",greedy_ig
428,26,4,False,[],4,False,"[""/""]",2,False,"[""The""]",2,False,"["" food""]",4,False,"["" cate""]",12,False,"[""rer""]",12,False,"["" prepared""]",6,False,"["" an""]",4,False,"["" additional""]",4,False,"[""3""]",4,False,"[""6""]",prefix
429,13,13,True,[],13,True,"[""1""]",13,True,"[""7""]",13,True,"["" letters""]",13,True,"[""/""]",13,True,"[""3""]",13,True,"[""2""]",13,True,"[""3""]",13,True,"[""####""]",13,True,"["" their""]",13,True,"["" names""]",greedy_ig
429,13,13,True,[],13,True,"[""ister""]",i can't help with that question.,False,"[""I""]",13,True,"["" =""]",13,True,"["" <<""]",13,True,"[""6""]",13,True,"[""=""]",13,True,"[""6""]",13,True,"["">>""]",13,True,"[""6""]",13,True,"[""S""]",prefix
430,132,12000,False,[],140,False,"[""0""]",156,False,"["" is""]",116,False,"["" utensils""]",132,True,"[""2""]",132,True,"[""0""]",132,True,"["" a""]",132,True,"[""0""]",132,True,"["".""]",132,True,"[""1""]",132,True,"[""0""]",greedy_ig
430,132,12000,False,[],120,False,"[""0""]",120,False,"[""She""]",140,False,"["" wants""]",136,False,"[""5""]",132,True,"["" utensils""]",122,False,"["" at""]",120,False,"["" $""]",132,True,"[""5""]",132,True,"["".""]",132,True,"[""0""]",prefix
